page_title,domain,pagePath,pageviews
"Employee Plans abusive tax transactions | Internal Revenue Service",www.irs.gov,/retirement-plans/employee-plans-abusive-tax-transactions,721
"Enterprise Applications | U.S. Department of the Treasury",home.treasury.gov,/services/government-shared-services/enterprise-applications,721
"Form W 4 & wage withholding 1 | Internal Revenue Service",www.irs.gov,/faqs/small-business-self-employed-other-business/form-w-4-wage-withholding/form-w-4-wage-withholding-1,721
"Get an Identity Protection PIN - YouTube video text script | Internal Revenue Service",www.irs.gov,/newsroom/get-an-identity-protection-pin-youtube-video-text-script,721
"Herramienta de inscripción para el crédito tributario por hijos para personas que no presentan declaraciones | Internal Revenue Service",www.irs.gov,/es/credits-deductions/child-tax-credit-non-filer-sign-up-tool,721
"How a taxpayer’s filing status affects their tax return | Internal Revenue Service",www.irs.gov,/newsroom/how-a-taxpayers-filing-status-affects-their-tax-return,721
"IRS Secure Messaging Terms of Service and Rules of Conduct | Internal Revenue Service",www.irs.gov,/help/irs-secure-messaging-terms-of-service-and-rules-of-conduct,721
"IRS ends unannounced revenue officer visits to taxpayers; major change to end confusion, enhance safety as part of larger agency transformation efforts | Internal Revenue Service",www.irs.gov,/newsroom/irs-ends-unannounced-revenue-officer-visits-to-taxpayers-major-change-to-end-confusion-enhance-safety-as-part-of-larger-agency-transformation-efforts,721
"Non-Proliferation Sanctions | Office of Foreign Assets Control",ofac.treasury.gov,/sanctions-programs-and-country-information/non-proliferation-sanctions,721
"Plan Amendments Required Before Termination | Internal Revenue Service",www.irs.gov,/retirement-plans/plan-amendments-required-before-termination,721
"SOI tax stats: What's new | Internal Revenue Service",www.irs.gov,/statistics/soi-tax-stats-whats-new,721
"신고서 제출하기 | Internal Revenue Service",www.irs.gov,/ko/filing/individuals/how-to-file,721
"1.1.1 IRS Mission and Organizational Structure | Internal Revenue Service",www.irs.gov,/irm/part1/irm_01-001-001,718
"403(b) pre-approved plans | Internal Revenue Service",www.irs.gov,/retirement-plans/403b-pre-approved-plans,718
"About Form 8853, Archer MSAs and Long-Term Care Insurance Contracts | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-8853,718
"CDFI Bond Guarantee Program | Community Development Financial Institutions Fund",www.cdfifund.gov,/programs-training/programs/cdfi-bond,718
"COVID-19-Related Employee Retention Credits: Overview | Internal Revenue Service",www.irs.gov,/newsroom/covid-19-related-employee-retention-credits-overview,718
"Counter Terrorism Designations and Designation Update; Iran-related Designation | Office of Foreign Assets Control",ofac.treasury.gov,/recent-actions/20240404,718
"Federal Award Recipient Profiles | USAspending",www.usaspending.gov,/search,718
"Federal, State & Local Governments | Internal Revenue Service",www.irs.gov,/zh-hans/government-entities/federal-state-local-governments,718
"Giới thiệu về Mẫu W-4, Chứng nhận khấu lưu thuế của Nhân viên | Internal Revenue Service",www.irs.gov,/vi/forms-pubs/about-form-w-4,718
"Here’s what taxpayers need to know about paying taxes on their hobby activities | Internal Revenue Service",www.irs.gov,/newsroom/heres-what-taxpayers-need-to-know-about-paying-taxes-on-their-hobby-activities,718
"IRS: The tax gap | Internal Revenue Service",www.irs.gov,/statistics/irs-the-tax-gap,718
"Instructions for Form 8933 (12/2023) | Internal Revenue Service",www.irs.gov,/instructions/i8933,718
"Internal Revenue Bulletin: 2012-26 | Internal Revenue Service",www.irs.gov,/irb/2012-26_irb,718
"READOUT: U.S. Department of the Treasury Hosts Transition Finance Dialogue | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2466,718
"Signing the Return | Internal Revenue Service",www.irs.gov,/faqs/irs-procedures/signing-the-return/signing-the-return-0,718
"Tax Credits for Paid Leave Under the American Rescue Plan Act of 2021 for Leave After March 31, 2021 | Internal Revenue Service",www.irs.gov,/newsroom/tax-credits-for-paid-leave-under-the-american-rescue-plan-act-of-2021-for-leave-after-march-31-2021,718
"Tax fraud alerts | Internal Revenue Service",www.irs.gov,/zh-hans/compliance/criminal-investigation/tax-fraud-alerts,718
Treasury Calls for Large Position Reports — TreasuryDirect,treasurydirect.gov,/laws-and-regulations/treasury-calls-for-large-position-reports/,718
"Treasury Sanctions Over 40 Individuals and Entities Across Nine Countries Connected to Corruption and Human Rights Abuse | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy1155,718
"Updating online PTIN account information | Internal Revenue Service",www.irs.gov,/tax-professionals/updating-online-ptin-account-information,718
"What taxpayers should do if they have incorrect or missing documents | Internal Revenue Service",www.irs.gov,/newsroom/what-taxpayers-should-do-if-they-have-incorrect-or-missing-documents,718
"About Form 15434, Application for Employee Retention Credit (ERC) Voluntary Disclosure Program | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-15434,715
"Automatic Revocation of Exemption for Non-Filing - Frequently Asked Questions: Regaining Your Exempt Status - Applying for Reinstatement | Internal Revenue Service",www.irs.gov,/charities-non-profits/automatic-revocation-of-exemption-for-non-filing-frequently-asked-questions-regaining-your-exempt-status-applying-for-reinstatement,715
"CDFI Equitable Recovery Program | Community Development Financial Institutions Fund",www.cdfifund.gov,/programs-training/programs/erp,715
"Cómo solicitar la condición de exento de impuestos | Internal Revenue Service",www.irs.gov,/es/charities-non-profits/applying-for-tax-exempt-status,715
"IND-031-04 | Internal Revenue Service",www.irs.gov,/filing/free-file-fillable-forms/ind-031-04,715
"IRS announces tax relief for taxpayers impacted by severe storms and flooding in Rhode Island | Internal Revenue Service",www.irs.gov,/newsroom/irs-announces-tax-relief-for-taxpayers-impacted-by-severe-storms-and-flooding-in-rhode-island,715
"Labor and Agricultural Organizations | Internal Revenue Service",www.irs.gov,/charities-non-profits/other-non-profits/labor-and-agricultural-organizations,715
"OCC Releases CRA Evaluations for 21 National Banks and Federal Savings Associations | OCC",occ.gov,/news-issuances/news-releases/2024/nr-occ-2024-72.html,715
"Prepared Remarks of FinCEN Deputy Director AnnaLou Tirol, Delivered Virtually at AML Intelligence's Women in FinCrime Event | FinCEN.gov",www.fincen.gov,/news/speeches/prepared-remarks-fincen-deputy-director-annalou-tirol-delivered-virtually-aml,715
"Quality Assurance | Engraving & Printing",www.bep.gov,/currency/quality-assurance,715
"READOUT: FinCEN Deputy Director’s Travel to Colorado for Engagement on Beneficial Ownership Information Reporting | FinCEN.gov",www.fincen.gov,/news/news-releases/readout-fincen-deputy-directors-travel-colorado-engagement-beneficial-ownership,715
"Remarks by Assistant Secretary for Terrorist Financing and Financial Crimes Elizabeth Rosenberg at the Association of Certified Anti-Money Laundering Specialists Assembly Conference | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy1778,715
"SOI Tax Stats - Nonfarm Sole Proprietorship Statistics | Internal Revenue Service",www.irs.gov,/statistics/soi-tax-stats-nonfarm-sole-proprietorship-statistics,715
"Tax treatment of donations: 501(c)(6) organizations | Internal Revenue Service",www.irs.gov,/charities-non-profits/other-non-profits/tax-treatment-of-donations-501c6-organizations,715
"Treasury Department Announces New Funding to Support Small Businesses in Six States and Three U.S. Territories as Part of the Biden-Harris Administration’s Investing in America Agenda | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2184,715
"U.S. Treasury-Owned Gold | U.S. Treasury Fiscal Data",fiscaldata.treasury.gov,/datasets/status-report-government-gold-reserve/u-s-treasury-owned-gold,715
"Understanding the National Debt | U.S. Treasury Fiscal Data",fiscaldata.treasury.gov,/datasets/historical-debt-outstanding/historical-debt-outstanding,715
"Which Alcohol Beverages Require Formula Approval? | TTB: Alcohol and Tobacco Tax and Trade Bureau",www.ttb.gov,/formulation/do-i-need-a-formula-spirits,715
"年平均货币汇率 | Internal Revenue Service",www.irs.gov,/zh-hans/individuals/international-taxpayers/yearly-average-currency-exchange-rates,715
"申報 | Internal Revenue Service",www.irs.gov,/zh-hant/filing,715
"About Form 1040-C, U.S. Departing Alien Income Tax Return | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-1040-c,711
"Apelaciones | Internal Revenue Service",www.irs.gov,/es/appeals,711
"Comptroller's Handbook: Large Bank Supervision | OCC",www.occ.gov,/publications-and-resources/publications/comptrollers-handbook/files/large-bank-supervision/index-large-bank-supervision.html,711
"Document 6209 - ADP and IDRS information | Internal Revenue Service",www.irs.gov,/privacy-disclosure/document-6209-adp-and-idrs-information,711
"IRS Commissioner signals new phase of Employee Retention Credit work; with backlog eliminated, additional procedures will be put in place to deal with growing fraud risk | Internal Revenue Service",www.irs.gov,/newsroom/irs-commissioner-signals-new-phase-of-employee-retention-credit-work-with-backlog-eliminated-additional-procedures-will-be-put-in-place-to-deal-with-growing-fraud-risk,711
"Part 20 - Penalty and Interest | Internal Revenue Service",www.irs.gov,/privacy-disclosure/part-20-penalty-and-interest,711
"Publication 947 (02/2018), Practice Before the IRS and Power of Attorney | Internal Revenue Service",www.irs.gov,/publications/p947,711
"Remarks by Secretary of the Treasury Janet L. Yellen Announcing the Emerging Markets Transition Debt Initiative | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2497,711
"The United States and United Kingdom Target Iranian Transnational Assassinations Network | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2052,711
"Tài khoản của bạn | Internal Revenue Service",www.irs.gov,/vi/your-account,711
"Understanding your CP74 notice | Internal Revenue Service",www.irs.gov,/individuals/understanding-your-cp74-notice,711
"자녀 세액공제 | Internal Revenue Service",www.irs.gov,/ko/credits-deductions/individuals/child-tax-credit,711
"About Form 8957, Foreign Account Tax Compliance Act (FATCA) Registration | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-8957,708
"Eviction Diversion | U.S. Department of the Treasury",home.treasury.gov,/policy-issues/coronavirus/assistance-for-state-local-and-tribal-governments/emergency-rental-assistance-program/promising-practices/eviction-diversion,708
"Exchange Stabilization Fund | U.S. Department of the Treasury",home.treasury.gov,/policy-issues/international/exchange-stabilization-fund,708
"Exempt Organization Sample Questions | Internal Revenue Service",www.irs.gov,/charities-non-profits/charitable-organizations/exempt-organization-sample-questions,708
"FinCEN Issues Notice to Financial Institution Customers on Beneficial Ownership Information Requirements | FinCEN.gov",fincen.gov,/news/news-releases/fincen-issues-notice-financial-institution-customers-beneficial-ownership,708
"FinCEN Reminds Financial Institutions to Remain Vigilant to Elder Financial Exploitation | FinCEN.gov",www.fincen.gov,/news/news-releases/fincen-reminds-financial-institutions-remain-vigilant-elder-financial,708
"Have You Had Your Retirement Plan Checkup This Year? | Internal Revenue Service",www.irs.gov,/retirement-plans/have-you-had-your-retirement-plan-checkup-this-year,708
"Instructions for Form 8975 and Schedule A (Form 8975) (12/2020) | Internal Revenue Service",www.irs.gov,/instructions/i8975,708
"Kisatchie National Forest Quarter | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/america-the-beautiful-quarters/kisatchie-national-forest,708
"News from RAF - IRS online e-Services available to reporting agents | Internal Revenue Service",www.irs.gov,/e-file-providers/news-from-raf-irs-online-e-services-available-to-reporting-agents,708
"Office of Recovery Programs Self-Service Resources | U.S. Department of the Treasury",home.treasury.gov,/policy-issues/coronavirus/orp-self-service-resources,708
"Operating a 401(k) plan | Internal Revenue Service",www.irs.gov,/retirement-plans/operating-a-401k-plan,708
"Preguntas sobre reembolsos | Internal Revenue Service",www.irs.gov,/es/faqs/irs-procedures/refund-inquiries,708
"SAR Stats Maps | FinCEN.gov",www.fincen.gov,/reports/sar-stats/sar-stats-map,708
"Summer activities that could affect people’s tax returns next year | Internal Revenue Service",www.irs.gov,/newsroom/summer-activities-that-could-affect-peoples-tax-returns-next-year,708
"U.S. Department of the Treasury Announces New Funding to Support Small Businesses in Tribal Governments as Part of the Biden-Harris Administration’s Investing in America Agenda | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2442,708
